game,score,steps,duration_sec,reason
1349,0,640,5.802,hunger
1350,0,640,5.815,hunger
1351,0,640,5.703,hunger
1352,0,640,5.765,hunger
1353,0,640,5.749,hunger
1354,0,640,5.761,hunger
1355,0,640,5.77,hunger
1356,0,640,5.779,hunger
1357,0,640,5.804,hunger
1358,36,4151,37.687,wall
1359,0,640,5.83,hunger
1360,0,640,5.872,hunger
1361,0,640,5.842,hunger
1362,0,640,5.802,hunger
1363,0,640,5.839,hunger
1364,0,640,5.842,hunger
1365,0,640,5.818,hunger
1366,0,640,5.813,hunger
1367,0,640,5.796,hunger
1368,0,640,5.804,hunger
1369,2,1284,11.65,hunger
1370,0,640,5.899,hunger
1371,0,640,5.781,hunger
1372,0,640,5.813,hunger
1373,0,640,5.844,hunger
1374,2,1255,11.166,hunger
1375,0,640,5.765,hunger
1376,4,1169,10.414,hunger
1377,0,640,5.756,hunger
1378,0,640,5.831,hunger
1379,0,640,5.794,hunger
1380,0,640,5.83,hunger
1381,0,640,5.881,hunger
1382,0,640,5.893,hunger
1383,0,640,5.788,hunger
1384,0,640,5.803,hunger
1385,1,877,7.968,hunger
1386,5,1310,11.934,hunger
1387,0,640,5.81,hunger
1388,0,640,5.841,hunger
1389,5,1088,9.94,hunger
1390,0,640,5.769,hunger
1391,2,931,8.424,hunger
1392,3,883,7.9,hunger
1393,0,640,5.787,hunger
1394,0,640,5.806,hunger
1395,0,640,5.793,hunger
1396,0,640,5.799,hunger
1397,0,640,5.776,hunger
1398,0,640,5.847,hunger
1399,0,640,5.866,hunger
1400,1,1242,11.299,hunger
1401,0,640,5.797,hunger
1402,0,640,5.861,hunger
1403,0,640,5.842,hunger
1404,0,640,5.853,hunger
1405,0,640,5.817,hunger
1406,0,640,5.755,hunger
1407,0,640,5.868,hunger
1408,0,640,5.873,hunger
1409,0,640,5.861,hunger
1410,0,640,5.813,hunger
1411,0,640,5.781,hunger
1412,0,640,5.799,hunger
1413,0,640,5.775,hunger
1414,5,2000,18.113,hunger
1415,0,640,5.804,hunger
1416,2,1275,11.651,hunger
1417,0,640,5.808,hunger
1418,0,640,5.799,hunger
1419,0,640,5.813,hunger
1420,0,640,5.799,hunger
1421,0,640,5.807,hunger
1422,4,894,8.113,hunger
1423,0,640,5.724,hunger
1424,0,640,5.612,hunger
1425,0,640,5.803,hunger
1426,0,640,5.797,hunger
1427,0,640,5.797,hunger
1428,0,640,5.721,hunger
1429,0,640,5.774,hunger
1430,0,640,5.784,hunger
1431,0,640,5.667,hunger
1432,0,640,5.554,hunger
1433,0,640,5.61,hunger
1434,0,640,5.719,hunger
1435,1,1175,10.626,hunger
1436,0,640,5.523,hunger
1437,0,640,5.716,hunger
1438,0,640,5.74,hunger
1439,5,1750,15.862,hunger
1440,0,640,5.823,hunger
1441,0,640,5.772,hunger
1442,0,640,5.838,hunger
1443,4,1148,10.485,hunger
1444,2,1248,11.181,hunger
1445,0,640,5.735,hunger
1446,0,640,5.814,hunger
1447,0,640,5.79,hunger
1448,0,640,5.804,hunger
1449,0,640,5.801,hunger
1450,0,640,5.811,hunger
1451,3,890,8.126,hunger
1452,0,640,5.812,hunger
1453,5,1664,14.968,hunger
1454,0,640,5.808,hunger
1455,0,640,5.774,hunger
1456,0,640,5.838,hunger
1457,0,640,5.824,hunger
1458,0,640,5.811,hunger
1459,0,640,5.835,hunger
1460,0,640,5.832,hunger
1461,10,1813,16.635,self
1462,9,1632,15.358,self
1463,0,640,6.045,hunger
1464,0,640,6.048,hunger
1465,15,3127,29.609,hunger
1466,0,640,6.057,hunger
1467,0,640,6.06,hunger
1468,0,640,6.063,hunger
1469,0,640,6.026,hunger
1470,0,640,6.046,hunger
1471,0,640,6.041,hunger
1472,1,1026,9.688,hunger
1473,0,640,6.035,hunger
1474,0,640,6.05,hunger
1475,0,640,6.065,hunger
1476,1,846,8.011,hunger
1477,1,1278,12.061,hunger
1478,0,640,6.047,hunger
1479,1,667,6.298,hunger
1480,2,1301,12.291,hunger
1481,0,640,6.067,hunger
1482,1,644,6.085,hunger
1483,4,1742,16.486,hunger
1484,1,1278,12.052,hunger
1485,7,2025,19.157,hunger
1486,0,640,6.045,hunger
1487,0,640,6.046,hunger
1488,0,640,6.045,hunger
1489,0,640,6.05,hunger
1490,0,640,6.033,hunger
1491,1,990,9.347,hunger
1492,1,665,6.281,hunger
1493,0,640,6.076,hunger
1494,0,640,6.034,hunger
1495,0,640,6.069,hunger
1496,0,640,6.064,hunger
1497,1,662,6.249,hunger
1498,0,640,6.047,hunger
1499,0,640,6.03,hunger
1500,5,1054,9.964,hunger
1501,0,640,6.074,hunger
1502,0,640,6.017,hunger
1503,9,3583,33.849,hunger
1504,1,1213,11.469,hunger
1505,1,657,6.213,hunger
1506,0,640,6.047,hunger
1507,0,640,6.061,hunger
1508,0,640,6.051,hunger
1509,0,640,6.065,hunger
1510,0,640,6.072,hunger
1511,7,1568,14.825,hunger
1512,0,640,6.056,hunger
1513,0,640,6.074,hunger
1514,0,640,6.046,hunger
1515,0,640,6.052,hunger
1516,0,640,6.057,hunger
1517,1,665,6.275,hunger
1518,0,640,6.018,hunger
1519,0,640,6.041,hunger
1520,0,640,6.061,hunger
1521,0,640,6.035,hunger
1522,0,640,6.052,hunger
1523,0,640,6.072,hunger
1524,0,640,6.044,hunger
1525,0,640,6.058,hunger
1526,11,3602,34.085,hunger
1527,0,640,6.044,hunger
1528,8,1833,17.332,hunger
1529,0,640,6.04,hunger
1530,0,640,6.041,hunger
1531,0,640,6.064,hunger
1532,0,640,6.029,hunger
1533,0,640,6.07,hunger
1534,2,668,6.3,hunger
1535,1,672,6.357,hunger
1536,17,2189,20.713,hunger
1537,3,672,6.356,hunger
1538,0,640,6.044,hunger
1539,4,900,8.481,hunger
1540,0,640,6.045,hunger
1541,0,640,6.029,hunger
1542,0,640,6.005,hunger
1543,0,640,6.0,hunger
1544,0,640,6.027,hunger
1545,0,640,6.067,hunger
1546,0,640,6.039,hunger
1547,0,640,6.057,hunger
1548,1,1206,11.371,hunger
1549,0,640,6.029,hunger
1550,2,962,9.096,hunger
1551,0,640,6.045,hunger
1552,30,3423,32.415,self
1553,0,640,6.028,hunger
1554,4,2059,19.49,hunger
1555,5,1368,12.974,hunger
1556,0,640,6.063,hunger
1557,0,640,6.045,hunger
1558,0,640,6.047,hunger
1559,0,640,6.036,hunger
1560,0,640,6.046,hunger
1561,0,640,6.054,hunger
1562,0,640,6.046,hunger
1563,1,676,6.374,hunger
1564,0,640,6.026,hunger
1565,0,640,6.054,hunger
1566,1,653,6.164,hunger
1567,15,1722,16.287,self
1568,0,640,6.035,hunger
1569,2,795,7.515,hunger
1570,0,640,6.065,hunger
1571,0,640,6.055,hunger
1572,18,3630,34.373,self
1573,0,640,6.072,hunger
1574,1,644,6.11,hunger
1575,0,640,6.061,hunger
1576,0,640,6.036,hunger
1577,0,640,6.055,hunger
1578,0,640,6.047,hunger
1579,0,640,6.043,hunger
1580,0,640,6.065,hunger
1581,9,1598,15.127,hunger
1582,1,651,6.168,hunger
1583,0,640,6.028,hunger
1584,0,640,6.046,hunger
1585,0,640,6.069,hunger
1586,0,640,6.066,hunger
1587,0,640,6.057,hunger
1588,0,640,6.03,hunger
1589,1,651,6.153,hunger
1590,0,640,6.037,hunger
1591,0,640,6.058,hunger
1592,0,640,6.061,hunger
1593,2,688,6.497,hunger
1594,1,653,6.176,hunger
1595,0,640,6.04,hunger
1596,0,640,6.037,hunger
1597,1,651,6.162,hunger
1598,0,640,6.055,hunger
1599,0,640,6.071,hunger
1600,8,1712,16.187,hunger
1601,0,640,6.049,hunger
1602,0,640,6.052,hunger
1603,0,640,6.052,hunger
1604,0,640,6.025,hunger
1605,0,640,6.078,hunger
1606,0,640,6.045,hunger
1607,0,640,6.046,hunger
1608,0,640,6.064,hunger
1609,0,640,6.016,hunger
1610,0,640,6.057,hunger
1611,1,653,6.163,hunger
1612,0,640,6.068,hunger
1613,0,640,6.036,hunger
1614,0,640,6.046,hunger
1615,0,640,6.078,hunger
1616,0,640,6.031,hunger
1617,1,661,6.242,hunger
1618,0,640,6.059,hunger
1619,13,3218,30.464,hunger
1620,0,640,6.045,hunger
1621,0,640,6.051,hunger
1622,0,640,6.059,hunger
1623,1,651,6.149,hunger
1624,0,640,6.047,hunger
1625,2,665,6.273,hunger
1626,3,677,6.395,hunger
1627,0,640,6.068,hunger
1628,2,1062,10.054,hunger
1629,14,2543,24.028,hunger
1630,0,640,6.051,hunger
1631,0,640,6.036,hunger
1632,0,640,6.054,hunger
1633,0,640,6.031,hunger
1634,0,640,6.037,hunger
1635,0,640,6.036,hunger
1636,0,640,6.057,hunger
1637,0,640,6.059,hunger
1638,0,640,6.056,hunger
1639,0,640,6.022,hunger
1640,2,758,7.183,hunger
1641,0,640,6.049,hunger
1642,0,640,6.048,hunger
1643,1,1031,9.765,hunger
1644,1,1203,11.382,hunger
1645,22,4673,44.205,hunger
1646,0,640,6.049,hunger
1647,0,640,6.054,hunger
1648,0,640,6.048,hunger
1649,2,876,8.324,hunger
1650,0,640,6.066,hunger
1651,0,640,6.037,hunger
1652,0,640,6.045,hunger
1653,0,640,6.062,hunger
1654,0,640,6.062,hunger
1655,0,640,6.045,hunger
1656,29,4784,45.301,hunger
1657,0,640,6.07,hunger
1658,0,640,6.06,hunger
1659,0,640,6.036,hunger
1660,0,640,6.048,hunger
1661,0,640,6.073,hunger
1662,0,640,6.044,hunger
1663,2,1478,13.986,hunger
1664,4,1414,13.372,hunger
1665,0,640,6.051,hunger
1666,1,656,6.2,hunger
1667,0,640,6.04,hunger
1668,0,640,6.049,hunger
1669,4,736,6.945,hunger
1670,0,640,6.065,hunger
1671,0,640,6.034,hunger
1672,0,640,6.069,hunger
1673,0,640,6.067,hunger
1674,0,640,6.037,hunger
1675,0,640,6.08,hunger
1676,0,640,6.066,hunger
1677,0,640,6.014,hunger
1678,0,640,6.034,hunger
1679,1,643,6.066,hunger
1680,0,640,6.053,hunger
1681,25,3241,30.595,hunger
1682,8,2601,24.635,hunger
1683,0,640,6.037,hunger
1684,0,640,6.061,hunger
1685,1,1203,11.366,hunger
1686,0,640,6.018,hunger
1687,1,666,6.297,hunger
1688,0,640,6.034,hunger
1689,0,640,6.062,hunger
1690,20,2985,28.26,self
1691,0,640,6.051,hunger
1692,1,655,6.197,hunger
1693,0,640,6.072,hunger
1694,0,640,6.036,hunger
1695,0,640,6.049,hunger
1696,0,640,6.05,hunger
1697,2,673,6.359,hunger
1698,0,640,6.035,hunger
1699,0,640,6.063,hunger
1700,0,640,6.04,hunger
1701,3,1253,11.866,hunger
1702,0,640,6.041,hunger
1703,0,640,6.062,hunger
1704,0,640,6.049,hunger
1705,5,2095,19.834,hunger
1706,0,640,6.053,hunger
1707,0,640,6.042,hunger
1708,0,640,6.067,hunger
1709,1,860,8.123,hunger
1710,16,2034,19.224,self
1711,0,640,6.051,hunger
1712,6,1234,11.661,hunger
1713,7,1817,17.162,hunger
1714,0,640,6.052,hunger
1715,2,1092,10.334,hunger
1716,0,640,6.062,hunger
1717,0,640,6.036,hunger
1718,1,938,8.885,hunger
1719,0,640,6.058,hunger
1720,0,640,6.039,hunger
1721,0,640,6.062,hunger
1722,9,2865,27.064,hunger
1723,4,1749,16.566,hunger
1724,0,640,6.06,hunger
1725,1,653,6.167,hunger
1726,0,640,6.073,hunger
1727,0,640,6.047,hunger
1728,0,640,6.014,hunger
1729,0,640,6.046,hunger
1730,1,662,6.236,hunger
1731,0,640,6.064,hunger
1732,1,1222,11.569,hunger
1733,0,640,6.058,hunger
1734,0,640,6.049,hunger
1735,0,640,6.041,hunger
1736,0,640,6.057,hunger
1737,33,5001,47.318,hunger
1738,0,640,6.047,hunger
1739,0,640,6.033,hunger
1740,0,640,6.064,hunger
1741,0,640,6.056,hunger
1742,0,640,6.052,hunger
1743,0,640,6.055,hunger
1744,2,1279,12.092,hunger
1745,0,640,6.048,hunger
1746,0,640,6.059,hunger
1747,0,640,6.048,hunger
1748,0,640,6.039,hunger
1749,0,640,6.044,hunger
1750,0,640,6.042,hunger
1751,0,640,6.014,hunger
1752,0,640,6.023,hunger
1753,1,1224,11.558,hunger
1754,3,1108,10.48,hunger
1755,0,640,6.066,hunger
1756,0,640,6.055,hunger
1757,0,640,6.032,hunger
1758,0,640,6.036,hunger
1759,0,640,6.052,hunger
1760,0,640,6.071,hunger
1761,0,640,6.043,hunger
1762,0,640,6.057,hunger
1763,0,640,6.036,hunger
1764,0,640,6.058,hunger
1765,0,640,6.055,hunger
1766,0,640,6.064,hunger
1767,8,1645,15.572,hunger
1768,0,640,6.046,hunger
1769,0,640,6.068,hunger
1770,0,640,6.054,hunger
1771,0,640,6.048,hunger
1772,1,652,6.145,hunger
1773,1,1187,11.239,hunger
1774,0,640,6.054,hunger
1775,0,640,6.054,hunger
1776,0,640,6.039,hunger
1777,0,640,6.049,hunger
1778,0,640,6.046,hunger
1779,0,640,6.029,hunger
1780,0,640,6.043,hunger
1781,0,640,6.057,hunger
1782,0,640,6.035,hunger
1783,0,640,6.048,hunger
1784,0,640,6.052,hunger
1785,0,640,6.048,hunger
1786,0,640,6.063,hunger
1787,5,1071,10.122,hunger
1788,0,640,6.054,hunger
1789,0,640,6.044,hunger
1790,1,900,8.513,hunger
1791,0,640,6.054,hunger
1792,1,990,9.328,hunger
1793,0,640,6.049,hunger
1794,0,640,6.045,hunger
1795,0,640,6.032,hunger
1796,1,1264,11.932,hunger
1797,0,640,6.033,hunger
1798,0,640,6.062,hunger
1799,0,640,6.041,hunger
1800,0,640,6.022,hunger
1801,3,1352,12.776,hunger
1802,4,758,7.197,hunger
1803,0,640,6.074,hunger
1804,0,640,6.046,hunger
1805,12,2120,19.999,hunger
1806,0,640,6.046,hunger
1807,0,640,6.045,hunger
1808,0,640,6.019,hunger
1809,8,2269,21.435,hunger
1810,5,1265,11.977,hunger
1811,4,1896,17.977,hunger
1812,2,1685,15.938,hunger
1813,0,640,6.072,hunger
1814,0,640,6.039,hunger
1815,37,4378,41.398,self
1816,0,640,6.043,hunger
1817,0,640,6.041,hunger
1818,14,2826,26.736,hunger
1819,5,1368,12.93,hunger
1820,2,675,6.383,hunger
1821,0,640,6.048,hunger
1822,0,640,6.057,hunger
1823,0,640,6.062,hunger
1824,0,640,6.03,hunger
1825,0,640,6.047,hunger
1826,0,640,6.056,hunger
1827,0,640,6.023,hunger
1828,0,640,6.071,hunger
1829,0,640,6.042,hunger
1830,1,860,8.127,hunger
1831,0,640,6.053,hunger
1832,1,1178,11.138,hunger
1833,3,723,6.878,hunger
1834,0,640,6.05,hunger
1835,0,640,6.031,hunger
1836,0,640,6.059,hunger
1837,0,640,6.049,hunger
1838,0,640,6.039,hunger
1839,0,640,6.046,hunger
1840,0,640,6.036,hunger
1841,1,657,6.217,hunger
1842,0,640,6.047,hunger
1843,0,640,6.043,hunger
1844,1,1238,11.695,hunger
1845,0,640,6.042,hunger
1846,24,3173,30.132,hunger
1847,1,644,6.114,hunger
1848,0,640,6.088,hunger
1849,0,640,6.088,hunger
1850,0,640,6.074,hunger
1851,0,640,6.051,hunger
1852,11,950,9.039,wall
1853,0,640,6.085,hunger
1854,0,640,6.104,hunger
1855,0,640,6.073,hunger
1856,6,1610,15.317,hunger
1857,0,640,6.032,hunger
1858,0,640,6.046,hunger
1859,2,1712,16.333,hunger
1860,0,640,6.067,hunger
1861,10,1697,16.117,hunger
1862,0,640,6.038,hunger
1863,0,640,6.076,hunger
1864,0,640,6.101,hunger
1865,0,640,6.069,hunger
1866,0,640,6.08,hunger
1867,0,640,6.079,hunger
1868,9,2486,23.67,self
1869,1,1068,10.116,hunger
1870,0,640,6.064,hunger
1871,0,640,6.081,hunger
1872,0,640,6.093,hunger
1873,0,640,6.078,hunger
1874,1,660,6.252,hunger
1875,1,651,6.19,hunger
1876,3,682,6.501,hunger
1877,0,640,6.091,hunger
1878,4,1450,13.79,hunger
1879,1,652,6.188,hunger
1880,0,640,6.047,hunger
1881,8,1647,15.681,hunger
1882,0,640,6.017,hunger
1883,0,640,6.053,hunger
1884,2,1509,14.295,hunger
1885,0,640,6.06,hunger
1886,0,640,6.009,hunger
1887,0,640,6.084,hunger
1888,0,640,6.073,hunger
1889,0,640,6.086,hunger
1890,5,2771,26.351,hunger
1891,16,1513,14.332,wall
1892,0,640,6.082,hunger
1893,1,1123,10.602,hunger
1894,0,640,6.079,hunger
1895,0,640,6.069,hunger
1896,0,640,6.083,hunger
1897,7,913,8.691,hunger
1898,0,640,6.102,hunger
1899,2,1146,10.884,hunger
1900,1,745,7.084,hunger
1901,0,640,6.083,hunger
1902,0,640,6.093,hunger
1903,9,1214,11.505,hunger
1904,3,1269,12.078,hunger
1905,2,1331,12.611,hunger
1906,0,640,6.016,hunger
1907,8,2615,24.872,hunger
1908,0,640,6.093,hunger
1909,1,654,6.19,hunger
1910,0,640,6.087,hunger
1911,0,640,6.062,hunger
1912,0,640,6.061,hunger
1913,0,640,6.079,hunger
1914,0,640,6.078,hunger
1915,6,1732,16.448,hunger
1916,0,640,6.088,hunger
1917,0,640,6.045,hunger
1918,0,640,6.08,hunger
1919,0,640,6.054,hunger
1920,0,640,6.072,hunger
1921,0,640,6.05,hunger
1922,2,1136,10.785,hunger
1923,0,640,6.071,hunger
1924,0,640,6.111,hunger
1925,28,3897,37.097,hunger
1926,0,640,6.117,hunger
1927,1,654,6.168,hunger
1928,0,640,6.069,hunger
1929,0,640,6.067,hunger
1930,0,640,6.103,hunger
1931,0,640,6.077,hunger
1932,0,640,6.064,hunger
1933,0,640,6.079,hunger
1934,0,640,6.078,hunger
1935,0,640,6.057,hunger
1936,0,640,6.087,hunger
1937,0,640,6.077,hunger
1938,0,640,6.104,hunger
1939,0,640,6.052,hunger
1940,0,640,6.054,hunger
1941,0,640,6.046,hunger
1942,0,640,6.086,hunger
1943,14,1603,15.255,self
1944,0,640,6.091,hunger
1945,0,640,6.052,hunger
1946,0,640,6.079,hunger
1947,1,1096,10.427,hunger
1948,0,640,6.089,hunger
1949,0,640,6.065,hunger
1950,0,640,6.066,hunger
1951,0,640,6.084,hunger
1952,0,640,6.108,hunger
1953,0,640,6.088,hunger
1954,0,640,6.1,hunger
1955,0,640,6.072,hunger
1956,23,2423,23.059,self
1957,0,640,6.07,hunger
1958,0,640,6.076,hunger
1959,0,640,6.078,hunger
1960,1,681,6.502,hunger
1961,0,640,6.041,hunger
1962,0,640,6.043,hunger
1963,0,640,6.062,hunger
1964,0,640,6.075,hunger
1965,0,640,6.082,hunger
1966,0,640,6.106,hunger
1967,0,640,6.078,hunger
1968,0,640,6.047,hunger
1969,0,640,6.054,hunger
1970,0,640,6.08,hunger
1971,0,640,6.095,hunger
1972,0,640,6.085,hunger
1973,2,649,6.162,hunger
1974,0,640,6.094,hunger
1975,0,640,6.074,hunger
1976,3,1286,12.233,hunger
1977,0,640,6.097,hunger
1978,0,640,6.043,hunger
1979,21,3749,35.627,self
1980,0,640,6.033,hunger
1981,0,640,6.09,hunger
1982,2,1452,13.789,hunger
1983,0,640,6.088,hunger
1984,0,640,6.098,hunger
1985,10,1790,17.025,hunger
1986,7,1530,14.531,hunger
1987,0,640,6.041,hunger
1988,0,640,6.075,hunger
1989,0,640,6.119,hunger
1990,0,640,6.111,hunger
1991,0,640,6.084,hunger
1992,0,640,6.043,hunger
1993,0,640,6.053,hunger
1994,2,1193,11.327,hunger
1995,0,640,6.08,hunger
1996,11,2230,21.207,self
1997,8,1629,15.42,hunger
1998,0,640,6.041,hunger
1999,3,1274,12.082,hunger
2000,0,640,6.062,hunger
